id1,machine_tag,title,inscription,latitude,longitude,country,area,address,erected,main_photo,colour,organisations,language,lead_subject_id,lead_subject_machine_tag,lead_subject_name,lead_subject_surname,lead_subject_sex,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_primary_role,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image
9149,openplaques:id=9149,Alice Meynell blue plaque,Alice Meynell 1847–1922 poet and essayist lived here,51.51171,-0.19245,United Kingdom,London,"47 Palace Court, Bayswater, W2",1948,https://commons.wikimedia.org/wiki/Special:FilePath/ALICE_MEYNELL_1847-1922_POET_AND_ESSAYIST_lived_here.jpg?width=640,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,6607,openplaques:subject:id=6607,Alice Meynell,Meynell,female,1847,1922,woman,"[""poet"", ""essayist""]",poet,https://en.wikipedia.org/wiki/Alice_Meynell,http://dbpedia.org/resource/Alice_Meynell,https://commons.wikimedia.org/wiki/Special:FilePath/Alice_Meynell_7.jpg?width=640
9148,openplaques:id=9148,Thomas Hardy blue plaque,Thomas Hardy 1840-1928 poet & author lived here 1863-1874,51.51896,-0.19228,United Kingdom,London,"16 Westbourne Park Villas, W2",,https://commons.wikimedia.org/wiki/Special:FilePath/Thomas_Hardy_plaque.jpg?width=640,blue,[],English,662,openplaques:subject:id=662,Thomas Hardy,Hardy,male,1840,1928,man,"[""poet"", ""novelist"", ""Order of Merit recipient""]",poet,https://en.wikipedia.org/wiki/Thomas_Hardy,http://dbpedia.org/resource/Thomas_Hardy,https://commons.wikimedia.org/wiki/Special:FilePath/Thomashardy_restored.jpg?width=640
9276,openplaques:id=9276,Barbara Pym black plaque,Barbara Pym 1913-1980 novelist lived here 1960-1972,51.53764,-0.20946,United Kingdom,London,40 Brooksville Avenue,,https://commons.wikimedia.org/wiki/Special:FilePath/Barbara_Pym_house.jpg?width=640,black,[],English,822,openplaques:subject:id=822,Barbara Pym,Pym,female,1913,1980,woman,"[""novelist""]",novelist,https://en.wikipedia.org/wiki/Barbara_Pym,http://dbpedia.org/resource/Barbara_Pym,
9391,openplaques:id=9391,R. H. Tawney blue plaque,"R. H. Tawney 1880-1962 economic historian, Christian Socialist and founding father of the welfare state lived here",51.55664,-0.14982,United Kingdom,London,"21–30 Parliament Hill Mansions, Lissenden Gardens, NW5",,https://commons.wikimedia.org/wiki/Special:FilePath/R_H_Tawney_plaque_in_London.jpg?width=640,blue,"[""Lissenden Gardens Tenants Association""]",English,496,openplaques:subject:id=496,R. H. Tawney,Tawney,male,1880,1962,man,"[""historian"", ""teacher"", ""political writer"", ""Christian Socialist"", ""economic historian"", ""founding father of the welfare state""]",historian,https://en.wikipedia.org/wiki/R._H._Tawney,http://dbpedia.org/resource/R._H._Tawney,https://commons.wikimedia.org/wiki/Special:FilePath/R._H._Tawney.png?width=640
9388,openplaques:id=9388,Nahum Sokolow blue plaque,President of the World Zionist Organisation Dr Nahum Sokolow Statesman and Author Lived and Worked here from 1921 to 1936,51.54445,-0.18525,United Kingdom,London,"43 Compayne Gardens, South Hampstead, NW6",,https://commons.wikimedia.org/wiki/Special:FilePath/Nahum_Sokolow_plaque.jpg?width=640,blue,[],English,6530,openplaques:subject:id=6530,Nahum Sokolow,Sokolow,male,1859,1936,man,"[""journalist"", ""Doctor (unknown type)"", ""President of the World Zionist Organisation""]",journalist,https://en.wikipedia.org/wiki/Nahum_Sokolow,http://dbpedia.org/resource/Nahum_Sokolow,https://commons.wikimedia.org/wiki/Special:FilePath/Nahum_Sokolow.jpg?width=640
9671,openplaques:id=9671,"George Gascoigne, Thorpe Hall Primary School, Waltham Forest, and Thorpe Hall, London blue plaque","Thorpe Hall Primary School. Locally listed building. Erected in 1935 by Walthamstow Borough Council on the site of Thorpe Hall, where the Elizabethan poet and courtier George Gascoigne once lived",51.59792,-0.00167,United Kingdom,London,"Thorpe Hall School, Hale End Road E4",,https://commons.wikimedia.org/wiki/Special:FilePath/Thorpe_Hall_Primary_School_(Waltham_Forest_Heritage).jpg?width=640,blue,[],English,19181,openplaques:subject:id=19181,George Gascoigne,Gascoigne,male,1535,1577,man,"[""poet"", ""courtier""]",poet,https://en.wikipedia.org/wiki/George_Gascoigne,http://dbpedia.org/resource/George_Gascoigne,https://commons.wikimedia.org/wiki/Special:FilePath/George_Gascoigne.gif?width=640
13,openplaques:id=13,"Virginia Woolf, Leonard Woolf, and Hogarth Press blue plaque",In this house Leonard and Virginia Woolf lived 1915-1924 and founded the Hogarth Press in 1917,51.46026,-0.30149,United Kingdom,London,"Hogarth House, 34 Paradise Road, Richmond Upon Thames",1976,https://farm4.staticflickr.com/3398/3455705387_558f5fe65e_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""Greater London Council""]",English,14,openplaques:subject:id=14,Virginia Woolf,Woolf,female,1882,1941,woman,"[""founder of the Hogarth Press"", ""novelist"", ""critic"", ""member of Bloomsbury Group"", ""wife of Leonard Woolf"", ""daughter of Julia Stephen""]",founder of the Hogarth Press,https://en.wikipedia.org/wiki/Virginia_Woolf,http://dbpedia.org/resource/Virginia_Woolf,https://commons.wikimedia.org/wiki/Special:FilePath/George_Charles_Beresford_-_Virginia_Woolf_in_1902.jpg?width=640
9808,openplaques:id=9808,Joe Orton green plaque,John Kingsley Orton (Joe Orton) 1933-1967 playwright lived here 1960-1967,51.53344,-0.10134,United Kingdom,London,"25 Noel Road, Islington, N1",,https://commons.wikimedia.org/wiki/Special:FilePath/Joe_Orton_1933-1967_(Islington).jpg?width=640,green,"[""London Borough of Islington""]",English,4503,openplaques:subject:id=4503,Joe Orton,Orton,male,1933,1967,man,"[""playwright""]",playwright,https://en.wikipedia.org/wiki/Joe_Orton,http://dbpedia.org/resource/Joe_Orton,
9712,openplaques:id=9712,Kingsley Amis green plaque,Sir Kingsley Amis novelist 1922–95 born at this address. Used Norbury as inspiration for his books.,51.40886,-0.11278,United Kingdom,London,"16 Buckingham Gardens, Norbury",,,green,"[""London Borough of Croydon""]",English,6684,openplaques:subject:id=6684,Kingsley Amis,Amis,male,1922,1995,man,"[""novelist"", ""Knight Bachelor""]",novelist,https://en.wikipedia.org/wiki/Kingsley_Amis,http://dbpedia.org/resource/Kingsley_Amis,
9803,openplaques:id=9803,Joe Jenkins blue plaque,"Joe (You're All F*****g Barred) Jenkins 1929-2010 ex proprietor, poet, bon viveur & old git regularly swore at everybody on these premises",51.51820,-0.13515,United Kingdom,London,"Newman Arms, Rathbone Street",,,blue,"[""London District of Fitzrovia""]",English,17134,openplaques:subject:id=17134,Joe Jenkins,Jenkins,male,1929,2010,man,"[""publican"", ""poet"", ""bon viveur"", ""old git""]",publican,https://en.wikipedia.org/wiki/Joe_Jenkins,http://dbpedia.org/resource/Joe_Jenkins,
9805,openplaques:id=9805,H. G. Wells red plaque,"Herbert George Wells (1866-1946) H. G. Wells, the writer, lived in this district for several years. Between 1893 and 1894 he lived here and later, on his return from London, moved to 'The Avenue' in Worcester Park. In his novel 'Ann Veronica' (1909), Worcester Park appears as 'Morningside Park'.",51.35966,-0.18649,United Kingdom,London,"25 Langley Park Road, Sutton",,https://commons.wikimedia.org/wiki/Special:FilePath/HGW_0201.jpg?width=640,red,"[""London Borough of Sutton""]",English,26,openplaques:subject:id=26,H. G. Wells,Wells,male,1866,1946,man,"[""writer"", ""teacher"", ""apprentice draper"", ""father of Anthony West""]",writer,https://en.wikipedia.org/wiki/H._G._Wells,http://dbpedia.org/resource/H._G._Wells,https://commons.wikimedia.org/wiki/Special:FilePath/H_G_Wells_pre_1922.jpg?width=640
10391,openplaques:id=10391,Edward Lear green plaque,"From 1859-1865 the poet, painter and traveller Edward Lear 1812 - 1888 made a house on this site his London home and studio. Lear Bicentenary 2012",51.51515,-0.14979,United Kingdom,London,"15 Stratford Place, Westminster, W1C, 1BE",2012,https://commons.wikimedia.org/wiki/Special:FilePath/Edward_Lear_green_plaque.jpg?width=640,green,"[""City of Westminster""]",English,236,openplaques:subject:id=236,Edward Lear,Lear,male,1812,1888,man,"[""artist"", ""writer""]",artist,https://en.wikipedia.org/wiki/Edward_Lear,http://dbpedia.org/resource/Edward_Lear,https://commons.wikimedia.org/wiki/Special:FilePath/Edwardlear.jpg?width=640
9809,openplaques:id=9809,George MacDonald plaque,George MacDonald poet and novelist lived here 1867-1877,51.49033,-0.24216,United Kingdom,London,"25 Upper Mall, W6",,,,[],English,482,openplaques:subject:id=482,George MacDonald,MacDonald,male,1824,1905,man,"[""author"", ""poet"", ""Minister of Arundel Independent Church"", ""story teller""]",author,https://en.wikipedia.org/wiki/George_MacDonald,http://dbpedia.org/resource/George_MacDonald,https://commons.wikimedia.org/wiki/Special:FilePath/George_MacDonald_1860s.jpg?width=640
180,openplaques:id=180,Edward Thomas blue plaque,Edward Thomas 1878-1917 essayist and poet lived here,51.45984,-0.16319,United Kingdom,London,"61 Shelgate Road, SW11 Wandsworth",1949,https://farm9.staticflickr.com/8713/16659127163_b1d3d526ba_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,175,openplaques:subject:id=175,Edward Thomas,Thomas,male,1878,1917,man,"[""essayist"", ""poet""]",essayist,https://en.wikipedia.org/wiki/Edward_Thomas_(poet),http://dbpedia.org/resource/Edward_Thomas_(poet),
7311,openplaques:id=7311,William Empson blue plaque,Sir William Empson 1906-1984 poet and critic lived here 1929-1931 and at 71 Marchmont Street 1934-1936,51.52500,-0.12530,United Kingdom,London,65 Marchmont Street,2011,https://farm9.staticflickr.com/8042/8032949658_9147fe3bc1_z.jpg,blue,"[""Marchmont Association""]",English,4315,openplaques:subject:id=4315,William Empson,Empson,male,1906,1984,man,"[""poet"", ""critic"", ""Knight Bachelor""]",poet,https://en.wikipedia.org/wiki/William_Empson,http://dbpedia.org/resource/William_Empson,https://commons.wikimedia.org/wiki/Special:FilePath/William_Empson.jpg?width=640
11473,openplaques:id=11473,George Orwell plaque,George Orwell (Eric Blair) 1903-1950 author and broadcaster lived in 10a Mortimer Crescent which stood on this site,51.53740,-0.18772,United Kingdom,London,"Kington House, Mortimer Crescent",2012,https://commons.wikimedia.org/wiki/Special:FilePath/George_Orwell_plaque.jpg?width=640,,"[""Historic Kilburn Plaque Scheme""]",English,183,openplaques:subject:id=183,George Orwell,Orwell,male,1903,1950,man,"[""novelist"", ""political essayist"", ""essayist"", ""writer"", ""husband of Eileen Blair""]",novelist,https://en.wikipedia.org/wiki/George_Orwell,http://dbpedia.org/resource/George_Orwell,https://commons.wikimedia.org/wiki/Special:FilePath/George_Orwell_press_photo.jpg?width=640
11519,openplaques:id=11519,"Charles Dickens and George Inn, Southwark bronze plaque","In the courtyard at the rear of this building is the George-London's only galleried inn. Immortalized by Charles Dickens in ""Little Dorrit""",51.50449,-0.09038,United Kingdom,London,73 Borough High Street,,https://farm66.staticflickr.com/65535/49964234478_f4e8d411c1_z.jpg,bronze,"[""Historic Southwark""]",English,413,openplaques:subject:id=413,Charles Dickens,Dickens,male,1812,1870,man,"[""novelist"", ""journalist"", ""policeman"", ""son of John Dickens"", ""son of Elizabeth Dickens"", ""friend of Thomas Latimer""]",novelist,https://en.wikipedia.org/wiki/Charles_Dickens,http://dbpedia.org/resource/Charles_Dickens,https://commons.wikimedia.org/wiki/Special:FilePath/Dickens_Gurney_head.jpg?width=640
305,openplaques:id=305,"Dante Gabriel Rossetti, Edward Burne-Jones, and William Morris white plaque","In this house lived in 1851 Dante Gabriel Rossetti (1828-1882), poet and painter, and from 1856-1859 William Morris (1834-1896), poet and artist, and Sir Edward Burne-Jones (1833-1898), painter.",51.51914,-0.11814,United Kingdom,London,17 Red Lion Square,1911,https://farm1.staticflickr.com/707/20719192069_06e714845a_z.jpg,white,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,488,openplaques:subject:id=488,Dante Gabriel Rossetti,Rossetti,male,1828,1882,man,"[""poet"", ""painter"", ""husband of Elizabeth Siddal"", ""Pre-Raphaelite artist"", ""son of Gabriele Pasquale Giuseppe Rossetti"", ""son of Frances Mary Lavinia Polidori""]",poet,https://en.wikipedia.org/wiki/Dante_Gabriel_Rossetti,http://dbpedia.org/resource/Dante_Gabriel_Rossetti,https://commons.wikimedia.org/wiki/Special:FilePath/Dante_Gabriel_Rossetti_by_George_Frederic_Watts.jpg?width=640
54710,openplaques:id=54710,H. G. Wells blue plaque,H. G. Wells   1866-1946   The well known writer   and benefactor   officially opened   the children's house   on   24th October 1923,51.52627,-0.01735,United Kingdom,London,92 Bruce Road,,https://farm66.staticflickr.com/65535/50986371837_084b073d00_z.jpg,blue,[],English,26,openplaques:subject:id=26,H. G. Wells,Wells,male,1866,1946,man,"[""writer"", ""teacher"", ""apprentice draper"", ""father of Anthony West""]",writer,https://en.wikipedia.org/wiki/H._G._Wells,http://dbpedia.org/resource/H._G._Wells,https://commons.wikimedia.org/wiki/Special:FilePath/H_G_Wells_pre_1922.jpg?width=640
10418,openplaques:id=10418,William Morris and Merton Abbey Printworks blue plaque,"Site of the William Morris Printworks Here stood the Merton Abbey works of William Morris, established in 1881 in buildings used for calico printing since 1752. Morris and his co-workers produced carpets, tapestries, printed fabrics, and stained glass made to designs and patterns which were typical of the best of the ""Arts and Crafts Movement"", many of which remain famous today. The works continued after Morris's death in 1896, finally closing in 1940.",51.41605,-0.18241,United Kingdom,London,"Merton Abbey Mills, Merton",,https://commons.wikimedia.org/wiki/Special:FilePath/William_Morris_printworks_plaque.jpg?uselang=en-gb?width=640,blue,"[""London Borough of Merton""]",English,1769,openplaques:subject:id=1769,William Morris,Morris,male,1834,1896,man,"[""poet"", ""artist"", ""friend of Philip Webb"", ""colleague of Philip Webb"", ""husband of Jane Burden""]",poet,https://en.wikipedia.org/wiki/William_Morris,http://dbpedia.org/resource/William_Morris,https://commons.wikimedia.org/wiki/Special:FilePath/William_Morris_age_53.jpg?width=640
573,openplaques:id=573,Anthony Trollope black plaque,Anthony Trollope (1815-1882) novelist lived here,51.51840,-0.15971,United Kingdom,London,"39 Montagu Square, Westminster, W1",1914,https://commons.wikimedia.org/wiki/Special:FilePath/Anthony_Trollope_(1815-1882)_novelist_lived_here.jpg?width=640,black,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,552,openplaques:subject:id=552,Anthony Trollope,Trollope,male,1815,1882,man,"[""novelist"", ""Post Office Surveyor"", ""son of Frances Trollope""]",novelist,https://en.wikipedia.org/wiki/Anthony_Trollope,http://dbpedia.org/resource/Anthony_Trollope,https://commons.wikimedia.org/wiki/Special:FilePath/Picture_of_Anthony_Trollope.jpg?width=640
3117,openplaques:id=3117,Jane Austen green plaque,Jane Austen 1775-1817 Novelist stayed here 1813-1814,51.51110,-0.12368,United Kingdom,London,10 Henrietta Street,1999,https://farm66.staticflickr.com/65535/49675892803_d003e2ee13_z.jpg,green,"[""City of Westminster"", ""Jane Austen Society""]",English,2798,openplaques:subject:id=2798,Jane Austen,Austen,female,1775,1817,woman,"[""novelist"", ""daughter of George Austen"", ""daughter of Cassandra Leigh""]",novelist,https://en.wikipedia.org/wiki/Jane_Austen,http://dbpedia.org/resource/Jane_Austen,https://commons.wikimedia.org/wiki/Special:FilePath/CassandraAusten-JaneAusten(c.1810)_hires.jpg?width=640
509,openplaques:id=509,"John Galsworthy, J. M. Barrie, Thomas Hood, and Robert Adam blue plaque","Robert Adam, Thomas Hood, John Galsworthy, Sir James M. Barrie and other eminent artists and writers lived here",51.50900,-0.12294,United Kingdom,London,"1-3 Robert Street, Adelphi, Westminster, WC2",1950,https://farm5.staticflickr.com/4035/4535506808_50bfa1da9c_z.jpg,blue,"[""administered by English Heritage as part of the London wide plaque scheme"", ""London County Council""]",English,380,openplaques:subject:id=380,John Galsworthy,Galsworthy,male,1867,1933,man,"[""novelist"", ""playwright"", ""Order of Merit recipient"", ""Nobel Literature Laureate""]",novelist,https://en.wikipedia.org/wiki/John_Galsworthy,http://dbpedia.org/resource/John_Galsworthy,https://commons.wikimedia.org/wiki/Special:FilePath/John_galsworthy.jpg?width=640
54714,openplaques:id=54714,Harold Pinter blue plaque,Nobel laureate Harold Pinter CH CBE 1930 - 2008 Poet Playwright Actor Director was born and grew up here,51.55781,-0.05460,United Kingdom,London,"19 Thistlewaite Road, Lower Clapton, Hackney",2012,https://commons.wikimedia.org/wiki/Special:FilePath/Harold_Pinter_CH_CBE_1930-2008_plaque_(Clapton_Pond_Neighbourhood_Action_Group).jpg?width=640,blue,[],English,4591,openplaques:subject:id=4591,Harold Pinter,Pinter,male,1930,2008,man,"[""playwright"", ""actor"", ""director"", ""Companion of Honour"", ""Commander of the Most Excellent Order of the British Empire"", ""Nobel Literature Laureate""]",playwright,https://en.wikipedia.org/wiki/Harold_Pinter,http://dbpedia.org/resource/Harold_Pinter,https://commons.wikimedia.org/wiki/Special:FilePath/Harold-pinter-atp.jpg?width=640
6488,openplaques:id=6488,John Keats and Thomas Hammond blue plaque,On  this site  formerly stood  the cottage in which  the poet  John Keats  served his apprenticeship  (1811 – 1815)  to Thomas Hammond  a surgeon of  this parish,51.62540,-0.06208,United Kingdom,London,"3 Keats Parade, Church Street, N9",,https://commons.wikimedia.org/wiki/Special:FilePath/On_this_site_formerly_stood_the_cottage_in_which_the_poet_John_Keats_served_his_apprenticeship_(1811_%E2%80%93_1815)_to_Thomas_Hammond_a_surgeon_of_this_parish.jpg?width=640,blue,"[""London Borough of Enfield""]",English,453,openplaques:subject:id=453,John Keats,Keats,male,1795,1821,man,"[""poet"", ""apothecary""]",poet,https://en.wikipedia.org/wiki/John_Keats,http://dbpedia.org/resource/John_Keats,https://commons.wikimedia.org/wiki/Special:FilePath/John_Keats_by_William_Hilton.jpg?width=640
